	molregno	assay_chembl_id	description	assay_organism	assay_tissue	assay_cell_type	standard_relation	published_value	published_units	standard_value	standard_units	standard_type	activity_comment	published_type	data_validity_comment	published_relation	pchembl_value	standard_inchi	canonical_smiles
2429	234707	CHEMBL1810945	Inhibition of human ERG by automated patch clamp assay	Homo sapiens			=	10.3	uM	10300	nM	IC50		IC50		=	4.99	InChI=1S/C22H25N3O3/c26-14-13-25(12-11-19-15-23-21-4-2-1-3-20(19)21)16-18-7-5-17(6-8-18)9-10-22(27)24-28/h1-10,15,23,26,28H,11-14,16H2,(H,24,27)/b10-9+	OCCN(CCc1c[nH]c2ccccc12)Cc3ccc(\C=C\C(=O)NO)cc3
1932	686805	CHEMBL1219105	Inhibition of human ERG by patch clamp electrophysiology assay	Homo sapiens			=	30	uM	30000	nM	IC50		IC50		=	4.52	InChI=1S/C17H18ClFN4O2/c1-21-10-14(18)16(20-21)17(25)23-8-6-22(7-9-23)11-15(24)12-2-4-13(19)5-3-12/h2-5,10H,6-9,11H2,1H3	Cn1cc(Cl)c(n1)C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2
3509	1341612	CHEMBL2032544	Displacement of [3H]dofetilide from human ERG	Homo sapiens			=	9	uM	9000	nM	IC50		IC50		=	5.05	InChI=1S/C32H37F3N6O2/c33-32(34,35)24-3-1-4-27(19-24)40-16-9-22(10-17-40)30(42)41-18-11-26(21-41)39-25-7-12-31(43,13-8-25)28-6-5-23(20-38-28)29-36-14-2-15-37-29/h1-6,14-15,19-20,22,25-26,39,43H,7-13,16-18,21H2/t25-,26-,31-/m0/s1	O[C@@]1(CC[C@H](CC1)N[C@H]2CCN(C2)C(=O)C3CCN(CC3)c4cccc(c4)C(F)(F)F)c5ccc(cn5)c6ncccn6
589	466925	CHEMBL981950	Displacement of [3H]astemizole from human ERG potassium channel expressed in HEK293 cell membrane	Homo sapiens			=	9	uM	9000	nM	IC50		IC50		=	5.05	InChI=1S/C22H25N3O2S/c1-16(26)23-18-11-14-25(15-12-18)13-10-17-6-8-19(9-7-17)27-22-24-20-4-2-3-5-21(20)28-22/h2-9,18H,10-15H2,1H3,(H,23,26)	CC(=O)NC1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1
2451	1166335	CHEMBL1810945	Inhibition of human ERG by automated patch clamp assay	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C18H15F3N2O4S/c19-18(20,21)15-4-6-16(7-5-15)28(26,27)23-10-13-3-1-12(9-14(13)11-23)2-8-17(24)22-25/h1-9,25H,10-11H2,(H,22,24)/b8-2+	ONC(=O)\C=C\c1ccc2CN(Cc2c1)S(=O)(=O)c3ccc(cc3)C(F)(F)F
2883	1180214	CHEMBL1839504	Inhibition of human ERG by patch clamp assay	Homo sapiens			=	4.73	uM	4730	nM	IC50		IC50		=	5.33	InChI=1S/C28H33N3O4/c1-27(2)22(13-20-7-5-6-8-25(20)35-27)17-31-11-9-28(18-29,10-12-31)19-30-26(32)21-14-23(33-3)16-24(15-21)34-4/h5-8,13-16H,9-12,17,19H2,1-4H3,(H,30,32)	COc1cc(OC)cc(c1)C(=O)NCC2(CCN(CC3=Cc4ccccc4OC3(C)C)CC2)C#N
5697	1767138	CHEMBL3404544	Inhibition of human ERG expressed in CHO cells by Patch express assay	Homo sapiens			=	18	uM	18000	nM	IC50		IC50		=	4.75	InChI=1S/C26H28FN5O5/c1-35-22-5-3-18-23(32-22)16(17(27)12-28-18)10-20(33)26-8-6-25(7-9-26,14-37-26)29-11-15-2-4-19-24(30-15)31-21(34)13-36-19/h2-5,12,20,29,33H,6-11,13-14H2,1H3,(H,30,31,34)/t20-,25?,26?/m0/s1	COc1ccc2ncc(F)c(C[C@H](O)C34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1
1963	690265	CHEMBL1225864	Inhibition of human ERG by electrophysiology assay	Homo sapiens			=	0.26	uM	260	nM	IC50		IC50		=	6.59	InChI=1S/C20H24N2O2S/c1-13-5-8-19(25-13)12-22-15-6-7-16(22)11-18(10-15)24-17-4-2-3-14(9-17)20(21)23/h2-5,8-9,15-16,18H,6-7,10-12H2,1H3,(H2,21,23)/t15-,16+,18+	Cc1ccc(CN2[C@@H]3CC[C@H]2C[C@H](C3)Oc4cccc(c4)C(=O)N)s1
2259	1137507	CHEMBL1764797	Displacement of [3H]-dofetilide from human ERG expressed in human HEK293 cells after 90 mins by scintillation counting	Homo sapiens		HEK293	=	0.034	uM	34	nM	IC50		IC50		=	7.47	InChI=1S/C30H35ClN2O4/c1-35-26-10-8-23(9-11-26)27-20-33(14-13-21-7-12-28(36-2)29(16-21)37-3)19-24(27)17-30(34)32-18-22-5-4-6-25(31)15-22/h4-12,15-16,24,27H,13-14,17-20H2,1-3H3,(H,32,34)/t24-,27+/m0/s1	COc1ccc(cc1)[C@H]2CN(CCc3ccc(OC)c(OC)c3)C[C@@H]2CC(=O)NCc4cccc(Cl)c4
3720	1354596	CHEMBL2060804	Inhibition of human ERG channel expressed in CHO cells by patch clamp assay	Homo sapiens		CHO	=	13.4	uM	13400	nM	IC50		IC50		=	4.87	InChI=1S/C23H24ClF2N5O/c1-13(2)21-23-29-20(14-3-5-15(25)6-4-14)22(28-16-7-8-18(26)17(24)11-16)31(23)10-9-30(21)19(32)12-27/h3-8,11,13,21,28H,9-10,12,27H2,1-2H3/t21-/m1/s1	CC(C)[C@H]1N(CCn2c(Nc3ccc(F)c(Cl)c3)c(nc12)c4ccc(F)cc4)C(=O)CN
6998	2092942	CHEMBL3825087	Inhibition of human ERG expressed in CHOK1 cells after 6 mins by electrophysiology assay	Homo sapiens			>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C22H23ClN8O/c1-14-19(13-26-31(14)16-6-9-29(10-7-16)15(2)32)27-22-24-12-18(23)21(28-22)17-11-25-30-8-4-3-5-20(17)30/h3-5,8,11-13,16H,6-7,9-10H2,1-2H3,(H,24,27,28)	CC(=O)N1CCC(CC1)n2ncc(Nc3ncc(Cl)c(n3)c4cnn5ccccc45)c2C
486	91639	CHEMBL928561	Displacement of [3H]dofetilide from human ERG expressed in HEK293 cell membranes	Homo sapiens			=	1.3	uM	1300	nM	IC50		IC50		=	5.89	InChI=1S/C33H39N5O2/c1-25-12-19-38(40)26(2)31(25)32(39)35-20-15-33(3,16-21-35)36-17-13-30(14-18-36)37(29-10-5-4-6-11-29)24-28-9-7-8-27(22-28)23-34/h4-12,19,22,30H,13-18,20-21,24H2,1-3H3	Cc1cc[n+]([O-])c(C)c1C(=O)N2CCC(C)(CC2)N3CCC(CC3)N(Cc4cccc(c4)C#N)c5ccccc5
7	110803	CHEMBL691014	K+ channel blocking activity in human embryonic kidney cells expressing HERG Kv11.1	Homo sapiens			=	173	nM	173	nM	IC50		IC50		=	6.76	InChI=1S/C22H23ClN2O2/c1-2-27-22(26)25-12-9-15(10-13-25)20-19-8-7-18(23)14-17(19)6-5-16-4-3-11-24-21(16)20/h3-4,7-8,11,14H,2,5-6,9-10,12-13H2,1H3	CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc4cccnc24)CC1
4766	1573820	CHEMBL2411831	Inhibition of human ERG	Homo sapiens			=	17	uM	17000	nM	IC50		IC50		=	4.77	InChI=1S/C24H29FN6O2/c1-14(2)30-7-9-31(10-8-30)20-12-16-19(13-21(20)33-4)28-29-23(24(26)32)22(16)27-18-6-5-15(3)11-17(18)25/h5-6,11-14H,7-10H2,1-4H3,(H2,26,32)(H,27,28)	COc1cc2nnc(C(=O)N)c(Nc3ccc(C)cc3F)c2cc1N4CCN(CC4)C(C)C
4381	1516135	CHEMBL2327304	Inhibition of human ERG expressed in CHO-K1 cells by electrophysiological assay	Homo sapiens		CHO-K1	>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C13H17Cl2NO/c14-11-3-2-10(8-12(11)15)13(5-7-17)4-1-6-16-9-13/h2-3,8,16-17H,1,4-7,9H2/t13-/m1/s1	OCC[C@@]1(CCCNC1)c2ccc(Cl)c(Cl)c2
4412	1519884	CHEMBL2330583	Inhibition of human ERG by whole-cell electrophysiology assay	Homo sapiens			>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C20H24N4O3S/c1-20(2,28(3,25)26)17-13-18(24-9-11-27-12-10-24)23-19(22-17)15-5-4-6-16-14(15)7-8-21-16/h4-8,13,21H,9-12H2,1-3H3	CC(C)(c1cc(nc(n1)c2cccc3[nH]ccc23)N4CCOCC4)S(=O)(=O)C
4502	1524949	CHEMBL2345730	Inhibition of human ERG	Homo sapiens			=	20.3	uM	20300	nM	IC50		IC50		=	4.69	InChI=1S/C16H10N2/c1-2-7-16-13(5-1)8-9-15(18-16)11-10-14-6-3-4-12-17-14/h1-9,12H	c1ccc(nc1)C#Cc2ccc3ccccc3n2
1386	555682	CHEMBL1056550	Inhibition of human ERG channel expressed in HEK293 cells by voltage clamp assay	Homo sapiens		HEK293	>	100000	nM	100000	nM	IC50		IC50		>		InChI=1S/C22H26N4O2/c1-3-26(4-2)21(27)20-24-14-16(15-25-20)18-13-22(9-11-23-12-10-22)28-19-8-6-5-7-17(18)19/h5-8,13-15,23H,3-4,9-12H2,1-2H3	CCN(CC)C(=O)c1ncc(cn1)C2=CC3(CCNCC3)Oc4ccccc24
1076	453073	CHEMBL962309	Displacement of [3H]dofetilide from human ERG channel	Homo sapiens			=	7390	nM	7390	nM	IC50		IC50		=	5.13	InChI=1S/C14H13ClFNO/c1-17-9-10-8-12(16)4-7-14(10)18-13-5-2-11(15)3-6-13/h2-8,17H,9H2,1H3	CNCc1cc(F)ccc1Oc2ccc(Cl)cc2
242	363242	CHEMBL854894	Inhibition of binding to hERG	Homo sapiens			=	25	uM	25000	nM	IC50		IC50		=	4.60	InChI=1S/C29H39FN4O3/c1-31(2)29(37)27(20-35)32(3)18-22-4-7-24-17-26(11-8-23(24)16-22)34-15-14-33(19-28(34)36)13-12-21-5-9-25(30)10-6-21/h4-7,9-10,16,26-27,35H,8,11-15,17-20H2,1-3H3/t26-,27?/m0/s1	CN(C)C(=O)C(CO)N(C)Cc1ccc2C[C@H](CCc2c1)N3CCN(CCc4ccc(F)cc4)CC3=O
3817	1422928	CHEMBL2156882	Inhibition of human Erg expressed in CHO cells after 5 mins	Homo sapiens		CHO	=	17318	nM	17318	nM	IC50		IC50		=	4.76	InChI=1S/C18H14ClF2N5O3S/c1-23-18(27)16-17(22)24-8-13(25-16)9-5-6-10(19)14(7-9)30(28,29)26-12-4-2-3-11(20)15(12)21/h2-8,26H,1H3,(H2,22,24)(H,23,27)	CNC(=O)c1nc(cnc1N)c2ccc(Cl)c(c2)S(=O)(=O)Nc3cccc(F)c3F
5991	1843311	CHEMBL3428449	Displacement of MK499 from human ERG	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C27H29FN4O4/c28-19-12-30-20-3-4-22(33)32-15-27(34,23(19)24(20)32)14-26-7-5-25(6-8-26,16-36-26)31-11-18-10-17-2-1-9-35-21(17)13-29-18/h3-4,10,12-13,31,34H,1-2,5-9,11,14-16H2/t25?,26?,27-/m0/s1	O[C@@]1(CC23CCC(CC2)(CO3)NCc4cc5CCCOc5cn4)CN6C(=O)C=Cc7ncc(F)c1c67
1395	555804	CHEMBL1061741	Inhibition of human ERG expressed in CHO cells by patch-clamp assay	Homo sapiens		CHO	=	1.73	uM	1730	nM	IC50		IC50		=	5.76	InChI=1S/C28H32F3N5O/c29-28(30,31)23-5-7-25(8-6-23)35-16-9-22(20-35)19-34-14-10-24(11-15-34)33-27(37)36-13-2-4-26(36)17-21-3-1-12-32-18-21/h1,3,5-9,12,16,18,20,24,26H,2,4,10-11,13-15,17,19H2,(H,33,37)	FC(F)(F)c1ccc(cc1)n2ccc(CN3CCC(CC3)NC(=O)N4CCCC4Cc5cccnc5)c2
1760	622250	CHEMBL1108890	Inhibition of human ERG	Homo sapiens			=	3450	nM	3450	nM	IC50		IC50		=	5.46	InChI=1S/C22H25N3O2/c1-25(14-15-27-2)21(18-8-4-3-5-9-18)22(26,19-10-6-12-23-16-19)20-11-7-13-24-17-20/h3-13,16-17,21,26H,14-15H2,1-2H3	COCCN(C)C(c1ccccc1)C(O)(c2cccnc2)c3cccnc3
1521	566440	CHEMBL1072651	Inhibition of human ERG by patch clamp technique	Homo sapiens			=	0.78	uM	780	nM	IC50		IC50		=	6.11	InChI=1S/C20H19ClF3N3/c1-26-9-8-17(13-26)27(16-7-6-14(11-25)19(21)10-16)12-15-4-2-3-5-18(15)20(22,23)24/h2-7,10,17H,8-9,12-13H2,1H3/t17-/m0/s1	CN1CC[C@@H](C1)N(Cc2ccccc2C(F)(F)F)c3ccc(C#N)c(Cl)c3
4725	1571441	CHEMBL2406355	Inhibition of human ERG by dofetilide binding assay	Homo sapiens			=	2.64	uM	2640	nM	IC50		IC50		=	5.58	InChI=1S/C30H40ClN5O4S/c1-19(2)40-27-17-23(22-10-12-36(13-11-22)14-15-37)21(5)16-26(27)34-30-32-18-24(31)29(35-30)33-25-8-6-7-9-28(25)41(38,39)20(3)4/h6-9,16-20,22,37H,10-15H2,1-5H3,(H2,32,33,34,35)	CC(C)Oc1cc(C2CCN(CCO)CC2)c(C)cc1Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3
996	517885	CHEMBL1026571	Displacement of [3H]dofetilide form human ERG expressed in HEK239 cells	Homo sapiens			=	3410	nM	3410	nM	IC50		IC50		=	5.47	InChI=1S/C31H41N3O2/c1-23-8-6-9-24(2)29(23)31(36)33-20-14-27(15-21-33)32-18-16-28(17-19-32)34(30(35)26-12-7-13-26)22-25-10-4-3-5-11-25/h3-6,8-11,26-28H,7,12-22H2,1-2H3	Cc1cccc(C)c1C(=O)N2CCC(CC2)N3CCC(CC3)N(Cc4ccccc4)C(=O)C5CCC5
6255	1958070	CHEMBL3607541	Inhibition of human ERG assessed as reduction in MK499 competitive binding	Homo sapiens			=	8.5	uM	8500	nM	IC50		IC50		=	5.07	InChI=1S/C29H32FN5O6/c1-2-38-25(37)16-40-24-6-4-21-26(35-24)19(20(30)14-31-21)7-8-29-11-9-28(10-12-29,17-41-29)32-13-18-3-5-22-27(33-18)34-23(36)15-39-22/h3-6,14,32H,2,7-13,15-17H2,1H3,(H,33,34,36)	CCOC(=O)COc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1
4108	1439316	CHEMBL2186754	Displacement of [3H]dofetilide to human ERG expressed in HEK293 cells	Homo sapiens		HEK293						IC50	Not Determined	IC50				InChI=1S/C24H21FN6O/c1-15-13-31(14-27-15)20-12-26-22(11-21(20)32-3)28-18-5-4-6-19-23(18)29-24(30(19)2)16-7-9-17(25)10-8-16/h4-14H,1-3H3,(H,26,28)	COc1cc(Nc2cccc3c2nc(c4ccc(F)cc4)n3C)ncc1n5cnc(C)c5
1957	690476	CHEMBL1225490	Inhibition of human ERG	Homo sapiens			=	3.1	uM	3100	nM	IC50		IC50		=	5.51	InChI=1S/C14H17Cl2NO/c1-2-6-14(7-3-8-17-14)13(18)10-4-5-11(15)12(16)9-10/h4-5,9,17H,2-3,6-8H2,1H3	CCCC1(CCCN1)C(=O)c2ccc(Cl)c(Cl)c2
176	361237	CHEMBL909940	Displacement of [3H]dofetilide from hERG	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C24H21F3N2O6/c25-24(26,27)35-16-2-4-19-17(10-16)18(30)11-22(34-19)23(31)28-15-5-7-29(8-6-15)12-14-1-3-20-21(9-14)33-13-32-20/h1-4,9-11,15H,5-8,12-13H2,(H,28,31)	FC(F)(F)Oc1ccc2OC(=CC(=O)c2c1)C(=O)NC3CCN(Cc4ccc5OCOc5c4)CC3
2817	1172948	CHEMBL1827362	Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	Homo sapiens			=	8400	nM	8400	nM	IC50		IC50		=	5.08	InChI=1S/C24H26N4/c1-16-5-4-11-28(16)12-10-19-6-8-23-20(13-19)7-9-24(27-23)22-14-21(15-25)17(2)26-18(22)3/h6-9,13-14,16H,4-5,10-12H2,1-3H3	CC1CCCN1CCc2ccc3nc(ccc3c2)c4cc(C#N)c(C)nc4C
3187	1280902	CHEMBL1954529	Displacement of 3,7-Bis[2-(4-nitro[3,5-3H]phenyl)ethyl]-3,7-diazabicyclo[3.3.1]nonane from human ERG expressed in HEK cells after 3 hrs	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C32H47N3O7S3/c1-5-35(32(36)23-25-9-11-29(12-10-25)43(2,37)38)28-15-18-33(19-16-28)20-17-31(26-13-21-34(22-14-26)45(4,41)42)27-7-6-8-30(24-27)44(3,39)40/h6-12,24,26,28,31H,5,13-23H2,1-4H3/t31-/m1/s1	CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C)c3cccc(c3)S(=O)(=O)C)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C
274	363861	CHEMBL855968	Inhibition of hERG potassium channel	Homo sapiens			=	58.5	uM	58500	nM	IC50		IC50		=	4.23	InChI=1S/C20H24F2N4O4S.C2HF3O2/c1-31(28,29)13-4-5-14(16(22)9-13)18-24-19(30-25-18)15(8-11-2-3-11)17(23)20(27)26-7-6-12(21)10-26;3-2(4,5)1(6)7/h4-5,9,11-12,15,17H,2-3,6-8,10,23H2,1H3;(H,6,7)/t12-,15-,17-;/m0./s1	CS(=O)(=O)c1ccc(c(F)c1)c2noc(n2)[C@@H](CC3CC3)[C@H](N)C(=O)N4CC[C@H](F)C4.OC(=O)C(F)(F)F
5144	1624334	CHEMBL3132256	Inhibition of human ERG expressed in CHOK1 cells by electrophysiological analysis	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C21H35N3O2/c25-20(24-12-10-23(11-13-24)18-4-14-26-15-5-18)19-16-21(19)6-8-22(9-7-21)17-2-1-3-17/h17-19H,1-16H2	O=C(C1CC12CCN(CC2)C3CCC3)N4CCN(CC4)C5CCOCC5
2055	698741	CHEMBL1273561	Inhibition of human ERG	Homo sapiens			=	8.13	uM	8130	nM	IC50		IC50		=	5.09	InChI=1S/C20H22N4OS/c1-26-20-17-8-7-15(22-19(25)14-9-11-21-12-10-14)13-18(17)24(23-20)16-5-3-2-4-6-16/h2-8,13-14,21H,9-12H2,1H3,(H,22,25)	CSc1nn(c2ccccc2)c3cc(NC(=O)C4CCNCC4)ccc13
3489	1344053	CHEMBL2033832	Inhibition of human Erg expressed in HEK293 cells by whole cell patch clamp analysis	Homo sapiens		HEK293	=	0.04	uM	40	nM	IC50		IC50		=	7.40	InChI=1S/C33H42F2N2O3/c1-38-31-19-25(20-32(39-2)33(31)40-3)22-36-21-24-16-18-37(23-24)17-6-4-5-7-30(26-8-12-28(34)13-9-26)27-10-14-29(35)15-11-27/h8-15,19-20,24,30,36H,4-7,16-18,21-23H2,1-3H3	COc1cc(CNCC2CCN(CCCCCC(c3ccc(F)cc3)c4ccc(F)cc4)C2)cc(OC)c1OC
5688	1832390	CHEMBL3404543	Inhibition of human ERG by MK499 binding assay	Homo sapiens			>	60	uM	60000	nM	IC50		IC50		>		InChI=1S/C27H28FN5O5/c1-15-8-20(35)33-13-27(36,21-17(28)10-29-22(15)23(21)33)12-26-6-4-25(5-7-26,14-38-26)30-9-16-2-3-18-24(31-16)32-19(34)11-37-18/h2-3,8,10,30,36H,4-7,9,11-14H2,1H3,(H,31,32,34)/t25?,26?,27-/m1/s1	CC1=CC(=O)N2C[C@](O)(CC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c7c(F)cnc1c27
4510	1525723	CHEMBL2343015	Inhibition of human ERG assessed as decrease in tail current amplitude measured after 5 mins by whole cell patch clamp technique	Homo sapiens			=	3.9	uM	3900	nM	IC50		IC50		=	5.41	InChI=1S/C21H29N3O4/c1-2-28-20(26)23-11-8-21(27,9-12-23)15-22-10-7-17(14-22)24-18-6-4-3-5-16(18)13-19(24)25/h3-6,17,27H,2,7-15H2,1H3/t17-/m0/s1	CCOC(=O)N1CCC(O)(CN2CC[C@@H](C2)N3C(=O)Cc4ccccc34)CC1
3177	1280887	CHEMBL1954529	Displacement of 3,7-Bis[2-(4-nitro[3,5-3H]phenyl)ethyl]-3,7-diazabicyclo[3.3.1]nonane from human ERG expressed in HEK cells after 3 hrs	Homo sapiens			=	25	uM	25000	nM	IC50		IC50		=	4.60	InChI=1S/C30H44N4O5S2/c1-4-34(30(35)24-25-10-12-28(13-11-25)40(2,36)37)27-14-17-31(18-15-27)19-16-29(26-8-6-5-7-9-26)32-20-22-33(23-21-32)41(3,38)39/h5-13,27,29H,4,14-24H2,1-3H3	CCN(C1CCN(CCC(N2CCN(CC2)S(=O)(=O)C)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C
2797	632525	CHEMBL1827362	Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	Homo sapiens			=	17600	nM	17600	nM	IC50		IC50		=	4.75	InChI=1S/C20H24N4/c1-14-4-3-10-24(14)11-9-16-5-7-19-17(12-16)6-8-20(22-19)18-13-21-23-15(18)2/h5-8,12-14H,3-4,9-11H2,1-2H3,(H,21,23)/t14-/m1/s1	C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4c[nH]nc4C
3762	1360073	CHEMBL2072927	Inhibition of human ERG channel expressed in CHO cells by patch clamp assay	Homo sapiens		CHO	=	20.2	uM	20200	nM	IC50		IC50		=	4.70	InChI=1S/C18H18N4O2/c1-2-13(10-19-7-1)15-3-4-16(23-15)18-21-20-17(24-18)14-11-22-8-5-12(14)6-9-22/h1-4,7,10,12,14H,5-6,8-9,11H2	C1CN2CCC1C(C2)c3oc(nn3)c4oc(cc4)c5cccnc5
6816	2077848	CHEMBL3790041	Inhibition of human ERG	Homo sapiens			>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C26H25FN2O2/c1-26(2,3)28-24(30)23-21-11-7-8-12-22(21)25(31)29(23)16-18-15-19(27)13-14-20(18)17-9-5-4-6-10-17/h4-15,23H,16H2,1-3H3,(H,28,30)	CC(C)(C)NC(=O)C1N(Cc2cc(F)ccc2c3ccccc3)C(=O)c4ccccc14
1373	560910	CHEMBL1056550	Inhibition of human ERG channel expressed in HEK293 cells by voltage clamp assay	Homo sapiens		HEK293	=	13500	nM	13500	nM	IC50		IC50		=	4.87	InChI=1S/C24H26N2O2/c1-2-26-14-9-18-15-17(7-8-19(18)23(26)27)21-16-24(10-12-25-13-11-24)28-22-6-4-3-5-20(21)22/h3-8,15-16,25H,2,9-14H2,1H3	CCN1CCc2cc(ccc2C1=O)C3=CC4(CCNCC4)Oc5ccccc35
3562	1344705	CHEMBL2040132	Displacement of dofetilide from human ERG	Homo sapiens			=	7.2	uM	7200	nM	IC50		IC50		=	5.14	InChI=1S/C26H30N4O3S/c1-2-12-30(11-1)13-16-33-24-7-5-21-17-20(24)18-31-14-3-4-15-32-19-22-6-8-25(34-22)23-9-10-27-26(28-21)29-23/h3-10,17H,1-2,11-16,18-19H2,(H,27,28,29)/b4-3+	C(CN1CCCC1)Oc2ccc3Nc4nccc(n4)c5ccc(COC\C=C\COCc2c3)s5
2577	234707	CHEMBL1819679	Inhibition of human ERG by patch clamp assay	Homo sapiens			=	10300	nM	10300	nM	IC50		IC50		=	4.99	InChI=1S/C22H25N3O3/c26-14-13-25(12-11-19-15-23-21-4-2-1-3-20(19)21)16-18-7-5-17(6-8-18)9-10-22(27)24-28/h1-10,15,23,26,28H,11-14,16H2,(H,24,27)/b10-9+	OCCN(CCc1c[nH]c2ccccc12)Cc3ccc(\C=C\C(=O)NO)cc3
2266	1137517	CHEMBL1764797	Displacement of [3H]-dofetilide from human ERG expressed in human HEK293 cells after 90 mins by scintillation counting	Homo sapiens		HEK293	=	0.12	uM	120	nM	IC50		IC50		=	6.92	InChI=1S/C26H33ClN2O3/c1-31-24-7-5-20(6-8-24)25-18-29(12-9-19-10-13-32-14-11-19)17-21(25)15-26(30)28-23-4-2-3-22(27)16-23/h2-8,16,19,21,25H,9-15,17-18H2,1H3,(H,28,30)/t21-,25+/m0/s1	COc1ccc(cc1)[C@H]2CN(CCC3CCOCC3)C[C@@H]2CC(=O)Nc4cccc(Cl)c4
5416	1760343	CHEMBL3296720	Inhibition of human ERG	Homo sapiens			=	60	uM	60000	nM	IC50		IC50		=	4.22	InChI=1S/C11H11ClFN3O/c12-7-1-2-8(9(13)5-7)10(17)6-16-4-3-15-11(16)14/h1-5,10,17H,6H2,(H2,14,15)	Nc1nccn1CC(O)c2ccc(Cl)cc2F
6986	2089879	CHEMBL3815836	Inhibition of recombinant human ERG flux expressed in HEK293 cells by patch clamp assay	Homo sapiens			=	23	uM	23000	nM	IC50		IC50		=	4.64	InChI=1S/C29H28F9NO3/c1-17(2)41-25-12-19(8-9-24(25)31)27(14-18-6-4-3-5-7-18,39-16-22(40)15-28(34,35)36)20-10-21(30)13-23(11-20)42-29(37,38)26(32)33/h3-13,17,22,26,39-40H,14-16H2,1-2H3/t22-,27+/m0/s1	CC(C)Oc1cc(ccc1F)[C@@](Cc2ccccc2)(NC[C@@H](O)CC(F)(F)F)c3cc(F)cc(OC(F)(F)C(F)F)c3
875	469144	CHEMBL989030	Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	Homo sapiens		HEK293	=	379	nM	379	nM	IC50		IC50		=	6.42	InChI=1S/C20H18F3NO/c21-20(22,23)15-7-5-14(6-8-15)17-13-19(9-11-24-12-10-19)25-18-4-2-1-3-16(17)18/h1-8,13,24H,9-12H2	FC(F)(F)c1ccc(cc1)C2=CC3(CCNCC3)Oc4ccccc24
2975	1178677	CHEMBL1837909	Displacement of [3H]-astemizole from human ERG in HEK293 cells after 1 hrs by scintillation counting	Homo sapiens		HEK293	=	1.2	uM	1200	nM	IC50		IC50		=	5.92	InChI=1S/C25H28F3N5O/c26-25(27,28)18-8-11-22-21(12-18)24(32-31-22)29-13-23(34)30-19-14-33(15-19)20-9-6-17(7-10-20)16-4-2-1-3-5-16/h1-5,8,11-12,17,19-20H,6-7,9-10,13-15H2,(H,30,34)(H2,29,31,32)/t17-,20+	FC(F)(F)c1ccc2[nH]nc(NCC(=O)NC3CN(C3)[C@@H]4CC[C@@H](CC4)c5ccccc5)c2c1
5128	1624307	CHEMBL3132256	Inhibition of human ERG expressed in CHOK1 cells by electrophysiological analysis	Homo sapiens			>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C21H37N3O2/c1-17(2)22-9-11-24(12-10-22)20(25)18-15-21(16-18)5-7-23(8-6-21)19-3-13-26-14-4-19/h17-19H,3-16H2,1-2H3	CC(C)N1CCN(CC1)C(=O)C2CC3(CCN(CC3)C4CCOCC4)C2
859	32837	CHEMBL989030	Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	Homo sapiens		HEK293						IC50	Not Determined	IC50				InChI=1S/C27H37N3O2/c1-6-16-29-18-21(5)30(19-20(29)4)26(24-10-9-11-25(31)17-24)22-12-14-23(15-13-22)27(32)28(7-2)8-3/h6,9-15,17,20-21,26,31H,1,7-8,16,18-19H2,2-5H3/t20-,21+,26-/m1/s1	CCN(CC)C(=O)c1ccc(cc1)[C@@H](N2C[C@@H](C)N(CC=C)C[C@@H]2C)c3cccc(O)c3
