	molregno	assay_chembl_id	description	assay_organism	assay_tissue	assay_cell_type	standard_relation	published_value	published_units	standard_value	standard_units	standard_type	activity_comment	published_type	data_validity_comment	published_relation	pchembl_value	standard_inchi	canonical_smiles
6235	1958176	CHEMBL3607541	Inhibition of human ERG assessed as reduction in MK499 competitive binding	Homo sapiens			=	12.2	uM	12200	nM	IC50		IC50		=	4.91	InChI=1S/C29H32FN5O6/c30-20-12-31-21-2-4-24(40-17-28(37)15-38-16-28)35-25(21)19(20)5-6-29-9-7-27(8-10-29,14-41-29)32-11-18-1-3-22-26(33-18)34-23(36)13-39-22/h1-4,12,32,37H,5-11,13-17H2,(H,33,34,36)	OC1(COc2ccc3ncc(F)c(CCC45CCC(CC4)(CO5)NCc6ccc7OCC(=O)Nc7n6)c3n2)COC1
5078	1339281	CHEMBL3123626	Inhibition of human ERG by whole cell patch clamp assay	Homo sapiens			=	29.2	uM	29200	nM	IC50		IC50		=	4.54	InChI=1S/C40H50N8O6/c1-23(2)33(45-39(51)53-5)37(49)47-19-7-9-31(47)35-41-21-29(43-35)27-15-11-25(12-16-27)26-13-17-28(18-14-26)30-22-42-36(44-30)32-10-8-20-48(32)38(50)34(24(3)4)46-40(52)54-6/h11-18,21-24,31-34H,7-10,19-20H2,1-6H3,(H,41,43)(H,42,44)(H,45,51)(H,46,52)/t31-,32-,33-,34-/m0/s1	COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1c2ncc([nH]2)c3ccc(cc3)c4ccc(cc4)c5cnc([nH]5)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C
5777	1840248	CHEMBL3419515	Inhibition of human ERG expressed in CHO cells at -80 mV holding potential by whole cell patch clamp assay	Homo sapiens			=	1.7	uM	1700	nM	IC50		IC50		=	5.77	InChI=1S/C15H19Cl2N5/c16-13-5-4-12(10-14(13)17)22-11-15(19-20-22)18-6-9-21-7-2-1-3-8-21/h4-5,10-11,18H,1-3,6-9H2	Clc1ccc(cc1Cl)n2cc(NCCN3CCCCC3)nn2
3145	210225	CHEMBL1947877	Inhibition of human ERG	Homo sapiens			=	3	uM	3000	nM	IC50		IC50		=	5.52	InChI=1S/C23H27FN2O/c1-3-26(4-2)23(27)19-10-8-17(9-11-19)22(18-12-14-25-15-13-18)20-6-5-7-21(24)16-20/h5-11,16,25H,3-4,12-15H2,1-2H3	CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3cccc(F)c3
2223	1075265	CHEMBL1686265	Inhibition of human ERG	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C20H26N2O2/c1-14(18-11-10-17(24-5)13-21-18)22-19(23)12-15-6-8-16(9-7-15)20(2,3)4/h6-11,13-14H,12H2,1-5H3,(H,22,23)/t14-/m1/s1	COc1ccc(nc1)[C@@H](C)NC(=O)Cc2ccc(cc2)C(C)(C)C
3062	1268121	CHEMBL1931724	Displacement of [3H]dofetilide from human ERG by liquid scintillation counting	Homo sapiens			=	7.9	uM	7900	nM	IC50		IC50		=	5.10	InChI=1S/C24H28FN5O4/c1-32-23-3-2-19-24(29-23)16(17(25)12-28-19)4-6-30-7-5-18(20(31)14-30)27-11-15-10-21-22(13-26-15)34-9-8-33-21/h2-3,10,12-13,18,20,27,31H,4-9,11,14H2,1H3/t18-,20+/m0/s1	COc1ccc2ncc(F)c(CCN3CC[C@H](NCc4cc5OCCOc5cn4)[C@H](O)C3)c2n1
6968	2086792	CHEMBL3813477	Inhibition of human ERG	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C14H7F6N3O/c15-13(16,17)12-22-21-11-6-3-9(7-23(11)12)8-1-4-10(5-2-8)24-14(18,19)20/h1-7H	FC(F)(F)Oc1ccc(cc1)c2ccc3nnc(n3c2)C(F)(F)F
2220	1074291	CHEMBL1686824	Inhibition of human ERG	Homo sapiens			=	40	uM	40000	nM	IC50		IC50		=	4.40	InChI=1S/C16H23Cl2N.ClH/c1-12(19(2)3)16(9-5-4-6-10-16)13-7-8-14(17)15(18)11-13;/h7-8,11-12H,4-6,9-10H2,1-3H3;1H	Cl.CC(N(C)C)C1(CCCCC1)c2ccc(Cl)c(Cl)c2
3431	1338442	CHEMBL2026015	Inhibition of human ERG	Homo sapiens			>	300	uM	300000	nM	IC50		IC50	Outside typical range	>		InChI=1S/C19H19BrN6O/c20-15-9-23-17-16(15)24-19(25-7-3-6-14(22)11-25)26(18(17)27)10-13-5-2-1-4-12(13)8-21/h1-2,4-5,9,14,23H,3,6-7,10-11,22H2/t14-/m1/s1	N[C@@H]1CCCN(C1)C2=Nc3c(Br)c[nH]c3C(=O)N2Cc4ccccc4C#N
6229	1958170	CHEMBL3607541	Inhibition of human ERG assessed as reduction in MK499 competitive binding	Homo sapiens			=	7	uM	7000	nM	IC50		IC50		=	5.16	InChI=1S/C30H36FN5O5/c1-28(2,38)13-14-39-25-6-4-22-26(36-25)20(21(31)16-32-22)7-8-30-11-9-29(10-12-30,18-41-30)33-15-19-3-5-23-27(34-19)35-24(37)17-40-23/h3-6,16,33,38H,7-15,17-18H2,1-2H3,(H,34,35,37)	CC(C)(O)CCOc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1
2479	1166761	CHEMBL1810388	Inhibition of human ERG by electrophysiology assay	Homo sapiens			=	10	uM	10000	nM	IC50		IC50		=	5.00	InChI=1S/C24H24ClN7O2/c1-33-21-8-17(31-11-15-13-34-14-16(12-31)28-15)5-6-19(21)29-24-27-9-18(25)23(30-24)20-10-26-22-4-2-3-7-32(20)22/h2-10,15-16,28H,11-14H2,1H3,(H,27,29,30)	COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CC6COCC(C5)N6
3229	1279465	CHEMBL1954425	Inhibition of human Erg by voltage ion flux electrophysiological assay	Homo sapiens			=	25	uM	25000	nM	IC50		IC50		=	4.60	InChI=1S/C24H33N3O4S/c1-3-32(29,30)27-22-5-4-18(24(28)25-10-6-17(2)7-11-25)14-20(22)21-15-26(12-8-23(21)27)19-9-13-31-16-19/h4-5,14,17,19H,3,6-13,15-16H2,1-2H3	CCS(=O)(=O)n1c2CCN(Cc2c3cc(ccc13)C(=O)N4CCC(C)CC4)C5CCOC5
6187	1957464	CHEMBL3606549	Displacement of [3H]-astemizole from human ERG channel expressed in HEK293 cells by radioligand competition binding assay	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C19H17Cl2N5O2/c1-11-9-26-16(23-24-18(26)15-8-12(28-2)6-7-22-15)10-25(11)19(27)13-4-3-5-14(20)17(13)21/h3-8,11H,9-10H2,1-2H3/t11-/m0/s1	COc1ccnc(c1)c2nnc3CN([C@@H](C)Cn23)C(=O)c4cccc(Cl)c4Cl
2696	570795	CHEMBL1827362	Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	Homo sapiens			=	1111.111111	nM	1111.11	nM	IC50		IC50		=	5.95	InChI=1S/C22H27N5OS/c1-28-21-6-5-16(14-24-21)18-13-20-19(15-23-18)25-22(29-20)27-11-7-17(8-12-27)26-9-3-2-4-10-26/h5-6,13-15,17H,2-4,7-12H2,1H3	COc1ccc(cn1)c2cc3sc(nc3cn2)N4CCC(CC4)N5CCCCC5
6668	2062426	CHEMBL3762972	Inhibition of human ERG channel by fluorescence polarization assay	Homo sapiens			=	6.835	uM	6835	nM	IC50		IC50		=	5.17	InChI=1S/C21H29ClN4O3/c1-28-19-13-17(23)16(22)12-15(19)21(27)24-18-6-11-26(14-20(18)29-2)10-5-9-25-7-3-4-8-25/h3-4,7-8,12-13,18,20H,5-6,9-11,14,23H2,1-2H3,(H,24,27)/t18-,20+/m0/s1	CO[C@@H]1CN(CCCn2cccc2)CC[C@@H]1NC(=O)c3cc(Cl)c(N)cc3OC
106	343049	CHEMBL859790	Inhibitory activity against hERG by patch-clamp assay	Homo sapiens			=	18	uM	18000	nM	IC50		IC50		=	4.75	InChI=1S/C20H21FN4O4/c1-11-6-14-15(24-11)4-5-16(18(14)21)29-20-19-12(2)17(7-25(19)23-10-22-20)28-9-13(26)8-27-3/h4-7,10,13,24,26H,8-9H2,1-3H3/t13-/m1/s1	COC[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C
3257	470511	CHEMBL1960000	Displacement of [3H]-astemizole from human ERG expressed in CHO-K1 cells membrane	Homo sapiens		CHO-K1	=	64	uM	64000	nM	IC50		IC50		=	4.19	InChI=1S/C23H27N7O3S2/c1-35(31,32)30-7-5-28(6-8-30)15-16-13-20-21(34-16)23(29-9-11-33-12-10-29)26-22(25-20)17-3-2-4-19-18(17)14-24-27-19/h2-4,13-14H,5-12,15H2,1H3,(H,24,27)	CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)c5cccc6[nH]ncc56)CC1
3505	1341616	CHEMBL2032544	Displacement of [3H]dofetilide from human ERG	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C30H35F3N8O2/c31-30(32,33)25-16-26(38-19-37-25)40-13-6-20(7-14-40)28(42)41-15-8-23(18-41)39-22-4-9-29(43,10-5-22)24-3-2-21(17-36-24)27-34-11-1-12-35-27/h1-3,11-12,16-17,19-20,22-23,39,43H,4-10,13-15,18H2/t22-,23-,29-/m0/s1	O[C@@]1(CC[C@H](CC1)N[C@H]2CCN(C2)C(=O)C3CCN(CC3)c4cc(ncn4)C(F)(F)F)c5ccc(cn5)c6ncccn6
3625	1347584	CHEMBL2045992	Binding affinity to human Erg	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C28H26N8O3/c1-19-3-2-10-31-23(19)16-34-11-8-28(9-12-34)26(38)35(27(39)36(28)24-13-25(37)33-18-32-24)22-6-4-20(5-7-22)21-14-29-17-30-15-21/h2-7,10,13-15,17-18H,8-9,11-12,16H2,1H3,(H,32,33,37)	Cc1cccnc1CN2CCC3(CC2)N(C(=O)N(C3=O)c4ccc(cc4)c5cncnc5)c6cc(O)ncn6
1705	621171	CHEMBL1115186	Inhibition of human ERG by patch clamp assay	Homo sapiens			=	0.62	uM	620	nM	IC50		IC50		=	6.21	InChI=1S/C19H24N2S/c1-13-5-6-17-16(11-13)12-15(7-9-21(3)4)18(17)14(2)19-20-8-10-22-19/h5-6,8,10-11,14H,7,9,12H2,1-4H3/t14-/m1/s1	C[C@H](C1=C(CCN(C)C)Cc2cc(C)ccc12)c3nccs3
5372	1759991	CHEMBL3291975	Inhibition of human ERG tail current after 5 mins by patch-clamp method	Homo sapiens			=	2.75	uM	2750	nM	IC50		IC50		=	5.56	InChI=1S/C23H36N4O4S/c1-18(2)31-21(28)26-14-7-22(3,8-15-26)16-25-12-9-23(10-13-25)17-27(32(4,29)30)20-19(23)6-5-11-24-20/h5-6,11,18H,7-10,12-17H2,1-4H3	CC(C)OC(=O)N1CCC(C)(CN2CCC3(CC2)CN(c4ncccc34)S(=O)(=O)C)CC1
6456	2032867	CHEMBL3706049	BindingDB_Patents: Potassium Channel Assay. Drugs belonging to different classes have been shown to be associated with QT prolongation and in some cases serious ventricular arrhythmias. The most common mechanism for these adverse events is the inhibition of one or more cardiac potassium channels, in particular hERG. This current is important for cardiac myocyte repolarization and is a common target for drugs that prolong the QT interval. Test articles in this study were therefore characterized to determine their ability to inhibit the hERG channel. Ion channel activity was measured using a stably transfected Chinese Hamster Ovary (CHO) cell line expressing the hERG mRNA. The pharmacology of this cloned channel expressed in the CHO cell line is very similar to that observed in native tissue.	Homo sapiens			=	5000	nM	5000	nM	IC50		IC50		=	5.30	InChI=1S/C19H11Cl4N3O/c20-12-3-1-10(5-13(12)21)9-26-17-7-15(23)14(22)6-16(17)25-19(26)11-2-4-18(27)24-8-11/h1-8H,9H2,(H,24,27)	Clc1ccc(Cn2c(nc3cc(Cl)c(Cl)cc23)C4=CNC(=O)C=C4)cc1Cl
1019	458057	CHEMBL1018632	Inhibition of human ERG by patch clamp technique	Homo sapiens			=	65	uM	65000	nM	IC50		IC50		=	4.19	InChI=1S/C20H28F3N3O4S/c1-14-12-25(13-19(17(24)27)8-3-9-19)10-11-26(14)31(29,30)16-6-4-15(5-7-16)18(2,28)20(21,22)23/h4-7,14,28H,3,8-13H2,1-2H3,(H2,24,27)/t14-,18?/m1/s1	C[C@@H]1CN(CC2(CCC2)C(=O)N)CCN1S(=O)(=O)c3ccc(cc3)C(C)(O)C(F)(F)F
4161	1443863	CHEMBL2216324	Displacement of [3H]-astemizole from human ERG expressed in HEK293 cells after 1 hr by scintillation counting analysis	Homo sapiens		HEK293	=	11.2	uM	11200	nM	IC50		IC50		=	4.95	InChI=1S/C27H33F3N4O4/c1-17(2)38-24-7-6-20(13-31-24)26(37)10-8-22(9-11-26)34-15-21(16-34)33-23(35)14-32-25(36)18-4-3-5-19(12-18)27(28,29)30/h3-7,12-13,17,21-22,37H,8-11,14-16H2,1-2H3,(H,32,36)(H,33,35)/t22-,26-	CC(C)Oc1ccc(cn1)[C@@]2(O)CC[C@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F
2958	1178694	CHEMBL1837909	Displacement of [3H]-astemizole from human ERG in HEK293 cells after 1 hrs by scintillation counting	Homo sapiens		HEK293	=	7.4	uM	7400	nM	IC50		IC50		=	5.13	InChI=1S/C22H28F3N5O2/c1-2-9-32-17-6-4-16(5-7-17)30-12-15(13-30)27-20(31)11-26-21-18-10-14(22(23,24)25)3-8-19(18)28-29-21/h2-3,8,10,15-17H,1,4-7,9,11-13H2,(H,27,31)(H2,26,28,29)/t16-,17+	FC(F)(F)c1ccc2[nH]nc(NCC(=O)NC3CN(C3)[C@@H]4CC[C@@H](CC4)OCC=C)c2c1
6082	1948397	CHEMBL3583383	Inhibition of MK499 binding to human ERG	Homo sapiens			=	5.5	uM	5500	nM	IC50		IC50		=	5.26	InChI=1S/C28H27FN10O/c1-4-39-15-16(12-32-39)28(26-36-37-27(40-26)38(2)3)24-19(18-7-5-6-8-20(18)33-24)11-22(35-28)25-31-14-23(34-25)21-10-9-17(29)13-30-21/h5-10,12-15,22,33,35H,4,11H2,1-3H3,(H,31,34)/t22-,28-/m1/s1	CCn1cc(cn1)[C@]2(N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccc(F)cn6)c7oc(nn7)N(C)C
5164	1725200	CHEMBL3226215	Inhibition of human ERG	Homo sapiens			>	28	uM	28000	nM	IC50		IC50		>		InChI=1S/C21H24N8O2/c1-14(2)19-26-27-21(31-19)28-6-7-29(15(3)12-28)20-24-10-18(11-25-20)30-13-16-4-5-23-9-17(16)8-22/h4-5,9-11,14-15H,6-7,12-13H2,1-3H3/t15-/m1/s1	CC(C)c1oc(nn1)N2CCN([C@H](C)C2)c3ncc(OCc4ccncc4C#N)cn3
3887	1424832	CHEMBL2160981	Displacement of [3H]astemizole from human ERG potassium channel	Homo sapiens			>	3.2	uM	3200	nM	IC50		IC50		>		InChI=1S/C29H30N6O2/c30-18-24-19-32-28(33-24)29(37)34-26-7-6-23(17-25(26)22-4-2-1-3-5-22)21-10-14-35(15-11-21)27(36)16-20-8-12-31-13-9-20/h4,6-9,12-13,17,19,21H,1-3,5,10-11,14-16H2,(H,32,33)(H,34,37)	O=C(Cc1ccncc1)N2CCC(CC2)c3ccc(NC(=O)c4nc(c[nH]4)C#N)c(c3)C5=CCCCC5
1318	560763	CHEMBL1062483	Displacement of [3H]dofetilide from human ERG	Homo sapiens			=	760	nM	760	nM	IC50		IC50		=	6.12	InChI=1S/C22H26N2O2/c25-22(24(16-17-7-6-8-17)18-13-14-23-15-18)20-11-4-5-12-21(20)26-19-9-2-1-3-10-19/h1-5,9-12,17-18,23H,6-8,13-16H2/t18-/m0/s1	O=C(N(CC1CCC1)[C@H]2CCNC2)c3ccccc3Oc4ccccc4
6747	2072927	CHEMBL3779605	Binding affinity to human ERG	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C23H24N6O/c1-2-4-17-15(3-1)16-11-18(23-26-13-20(29-23)19-12-24-7-8-25-19)28-21(22(16)27-17)14-5-9-30-10-6-14/h1-4,7-8,12-14,18,21,27-28H,5-6,9-11H2,(H,26,29)/t18-,21-/m1/s1	C1CC(CCO1)[C@H]2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6cnccn6
1298	560807	CHEMBL1059781	Displacement of [35S]MK499 from human ERG expressed in HEK293 cells overexpressing Ikr channel protein	Homo sapiens		HEK293	=	31000	nM	31000	nM	IC50		IC50		=	4.51	InChI=1S/C21H23ClFN5/c1-13-5-8-17(11-25-13)28-14(2)19(12-26-16-7-6-15(23)10-16)27-21(28)20-18(22)4-3-9-24-20/h3-5,8-9,11,15-16,26H,6-7,10,12H2,1-2H3/t15-,16+/m1/s1	Cc1ccc(cn1)n2c(C)c(CN[C@H]3CC[C@@H](F)C3)nc2c4ncccc4Cl
4788	1575078	CHEMBL2415312	Inhibition of human ERG channel by Rb efflux assay	Homo sapiens			>	100	uM	100000	nM	IC50		IC50		>		InChI=1S/C19H26N2O2/c1-13-4-5-16-15(10-13)11-17(20-16)18(22)21-8-6-14(7-9-21)12-19(2,3)23/h4-5,10-11,14,20,23H,6-9,12H2,1-3H3	Cc1ccc2[nH]c(cc2c1)C(=O)N3CCC(CC(C)(C)O)CC3
1231	565778	CHEMBL1063190	Inhibition of human ERG expressed in CHO cells by patch clamp assay	Homo sapiens		CHO	=	10	uM	10000	nM	IC50		IC50		=	5.00	InChI=1S/C29H37F3N4O2/c30-29(31,32)24-6-8-25(9-7-24)35-18-12-23(21-35)20-33-16-10-22(11-17-33)19-27(37)36-15-2-1-5-26(36)28(38)34-13-3-4-14-34/h6-9,12,18,21-22,26H,1-5,10-11,13-17,19-20H2	FC(F)(F)c1ccc(cc1)n2ccc(CN3CCC(CC(=O)N4CCCCC4C(=O)N5CCCC5)CC3)c2
2848	1176326	CHEMBL1831617	Displacement of [3H]astemizole from human ERG expressed in HEK293 cells after 1 hr	Homo sapiens		HEK293	=	10	uM	10000	nM	IC50		IC50		=	5.00	InChI=1S/C25H28F3N3O3/c26-25(27,28)19-8-4-5-17(13-19)23(33)29-14-22(32)30-20-15-31(16-20)21-9-11-24(34,12-10-21)18-6-2-1-3-7-18/h1-8,13,20-21,34H,9-12,14-16H2,(H,29,33)(H,30,32)/t21-,24+	O[C@@]1(CC[C@@H](CC1)N2CC(C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c4ccccc4
5410	1760348	CHEMBL3296720	Inhibition of human ERG	Homo sapiens			=	4.5	uM	4500	nM	IC50		IC50		=	5.35	InChI=1S/C14H15Cl2N3O/c15-9-3-4-10(11(16)5-9)13(20)7-19-6-12(8-1-2-8)18-14(19)17/h3-6,8,13,20H,1-2,7H2,(H2,17,18)	Nc1nc(cn1CC(O)c2ccc(Cl)cc2Cl)C3CC3
1490	582350	CHEMBL1039122	Displacement of [35S]MK-499 from human ERG expressed in HEK293 cells	Homo sapiens		HEK293	=	17	nM	17	nM	IC50		IC50		=	7.77	InChI=1S/C25H21F3N2O2/c26-21-6-5-18(11-22(21)27)24(31)17-3-1-16(2-4-17)14-30-9-7-25(8-10-30)20-13-29-23(28)12-19(20)15-32-25/h1-6,11-13H,7-10,14-15H2	Fc1cc2COC3(CCN(Cc4ccc(cc4)C(=O)c5ccc(F)c(F)c5)CC3)c2cn1
1226	558669	CHEMBL1063190	Inhibition of human ERG expressed in CHO cells by patch clamp assay	Homo sapiens		CHO	=	10	uM	10000	nM	IC50		IC50		=	5.00	InChI=1S/C25H27F3N4O/c26-25(27,28)21-4-6-23(7-5-21)32-16-9-19(18-32)17-31-14-10-20(11-15-31)24(33)30-13-8-22-3-1-2-12-29-22/h1-7,9,12,16,18,20H,8,10-11,13-15,17H2,(H,30,33)	FC(F)(F)c1ccc(cc1)n2ccc(CN3CCC(CC3)C(=O)NCCc4ccccn4)c2
5110	1624168	CHEMBL3130896	Binding affinity to human ERG	Homo sapiens			<	10	nM	10	nM	IC50		IC50		<		InChI=1S/C21H23FN6/c1-15-13-27(14-23-15)21-5-4-20(24-25-21)26-9-7-18(8-10-26)28-11-6-16-2-3-17(22)12-19(16)28/h2-5,12-14,18H,6-11H2,1H3	Cc1cn(cn1)c2ccc(nn2)N3CCC(CC3)N4CCc5ccc(F)cc45
2955	1178697	CHEMBL1837909	Displacement of [3H]-astemizole from human ERG in HEK293 cells after 1 hrs by scintillation counting	Homo sapiens		HEK293	=	1.9	uM	1900	nM	IC50		IC50		=	5.72	InChI=1S/C26H27F3N4O4/c27-26(28,29)17-4-8-21-20(10-17)25(32-37-21)30-11-24(34)31-18-12-33(13-18)19-5-1-15(2-6-19)16-3-7-22-23(9-16)36-14-35-22/h3-4,7-10,15,18-19H,1-2,5-6,11-14H2,(H,30,32)(H,31,34)/t15-,19+	FC(F)(F)c1ccc2onc(NCC(=O)NC3CN(C3)[C@@H]4CC[C@@H](CC4)c5ccc6OCOc6c5)c2c1
6835	2076814	CHEMBL3791472	Inhibition of human ERG by IonWork assay	Homo sapiens			=	31	uM	31000	nM	IC50		IC50		=	4.51	InChI=1S/C25H28N4O4/c30-20-10-13-28(17-20)16-18-6-8-21(9-7-18)32-22-11-14-29(15-12-22)25(31)24-27-26-23(33-24)19-4-2-1-3-5-19/h1-9,20,22,30H,10-17H2	OC1CCN(Cc2ccc(OC3CCN(CC3)C(=O)c4oc(nn4)c5ccccc5)cc2)C1
840	479603	CHEMBL1007470	Displacement of [35S]MK499 from human ERG expressed in HEK293 cells	Homo sapiens		HEK293	=	2900	nM	2900	nM	IC50		IC50		=	5.54	InChI=1S/C21H22Cl2N4/c1-14-19(13-25-17-6-2-3-7-17)26-27(20-9-8-16(22)11-18(20)23)21(14)15-5-4-10-24-12-15/h4-5,8-12,17,25H,2-3,6-7,13H2,1H3	Cc1c(CNC2CCCC2)nn(c3ccc(Cl)cc3Cl)c1c4cccnc4
3876	1248761	CHEMBL2160981	Displacement of [3H]astemizole from human ERG potassium channel	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C26H32N6O2/c1-31(2)17-24(33)32-12-10-18(11-13-32)20-8-9-23(22(14-20)19-6-4-3-5-7-19)30-26(34)25-28-16-21(15-27)29-25/h6,8-9,14,16,18H,3-5,7,10-13,17H2,1-2H3,(H,28,29)(H,30,34)	CN(C)CC(=O)N1CCC(CC1)c2ccc(NC(=O)c3nc(c[nH]3)C#N)c(c2)C4=CCCCC4
6725	2068349	CHEMBL3768467	Inhibition of human ERG expressed in CHO-K1 cells by patch clamp method	Homo sapiens			=	2.83	uM	2830	nM	IC50		IC50		=	5.55	InChI=1S/C29H33N3O2.ClH/c1-34-28-16-9-8-15-27(28)31-21-19-30(20-22-31)18-10-2-3-17-29(33)32-25-13-6-4-11-23(25)24-12-5-7-14-26(24)32;/h4-9,11-16H,2-3,10,17-22H2,1H3;1H	Cl.COc1ccccc1N2CCN(CCCCCC(=O)n3c4ccccc4c5ccccc35)CC2
1423	555823	CHEMBL1061741	Inhibition of human ERG expressed in CHO cells by patch-clamp assay	Homo sapiens		CHO	>	31.6	uM	31600	nM	IC50		IC50		>		InChI=1S/C24H30F3N5O2/c1-17(33)28-21-9-13-32(16-21)23(34)29-20-7-10-30(11-8-20)14-18-6-12-31(15-18)22-4-2-19(3-5-22)24(25,26)27/h2-6,12,15,20-21H,7-11,13-14,16H2,1H3,(H,28,33)(H,29,34)	CC(=O)NC1CCN(C1)C(=O)NC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2
3824	1421810	CHEMBL2154364	Displacement of [3S]MK499 from human ERG in HEK293 cells	Homo sapiens		HEK293	>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C21H20F3N3O3/c1-13(18-8-7-17(10-25-18)29-11-21(22,23)24)27-19(28)9-15-3-5-16(6-4-15)20-14(2)26-12-30-20/h3-8,10,12-13H,9,11H2,1-2H3,(H,27,28)/t13-/m1/s1	C[C@@H](NC(=O)Cc1ccc(cc1)c2ocnc2C)c3ccc(OCC(F)(F)F)cn3
6278	1767138	CHEMBL3607542	Inhibition of human ERG expressed in CHO cells by patch express method based electrophysiology assay	Homo sapiens			=	18	uM	18000	nM	IC50		IC50		=	4.75	InChI=1S/C26H28FN5O5/c1-35-22-5-3-18-23(32-22)16(17(27)12-28-18)10-20(33)26-8-6-25(7-9-26,14-37-26)29-11-15-2-4-19-24(30-15)31-21(34)13-36-19/h2-5,12,20,29,33H,6-11,13-14H2,1H3,(H,30,31,34)/t20-,25?,26?/m0/s1	COc1ccc2ncc(F)c(C[C@H](O)C34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1
3127	1277209	CHEMBL1947513	Inhibition of human Erg expressed in HEK293 cells by FAST patch clamp analysis	Homo sapiens		HEK293	>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C18H18F3N5O6/c19-18(20,21)32-13-3-1-12(2-4-13)23-5-7-24(8-6-23)17(27)31-14-9-25-10-15(26(28)29)22-16(25)30-11-14/h1-4,10,14H,5-9,11H2/t14-/m0/s1	[O-][N+](=O)c1cn2C[C@@H](COc2n1)OC(=O)N3CCN(CC3)c4ccc(OC(F)(F)F)cc4
5669	1830009	CHEMBL3399089	Inhibition of human ERG	Homo sapiens			=	12	uM	12000	nM	IC50		IC50		=	4.92	InChI=1S/C20H19N3O3/c1-12(2)23-11-15-8-13(4-6-16(15)20(23)24)18-9-17(22-26-18)14-5-7-19(25-3)21-10-14/h4-10,12H,11H2,1-3H3	COc1ccc(cn1)c2cc(on2)c3ccc4C(=O)N(Cc4c3)C(C)C
1695	621088	CHEMBL1115186	Inhibition of human ERG by patch clamp assay	Homo sapiens			=	0.59	uM	590	nM	IC50		IC50		=	6.23	InChI=1S/C18H20FN3/c1-22(2)8-5-13-9-14-10-15(19)3-4-17(14)18(13)11-16-12-20-6-7-21-16/h3-4,6-7,10,12H,5,8-9,11H2,1-2H3	CN(C)CCC1=C(Cc2cnccn2)c3ccc(F)cc3C1
1966	690321	CHEMBL1225864	Inhibition of human ERG by electrophysiology assay	Homo sapiens			>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C25H38N4O3/c1-28(2)25(31)27-19-8-6-17(7-9-19)12-13-29-20-10-11-21(29)16-23(15-20)32-22-5-3-4-18(14-22)24(26)30/h3-5,14,17,19-21,23H,6-13,15-16H2,1-2H3,(H2,26,30)(H,27,31)/t17-,19-,20-,21+,23+	CN(C)C(=O)N[C@@H]1CC[C@@H](CCN2[C@@H]3CC[C@H]2C[C@H](C3)Oc4cccc(c4)C(=O)N)CC1
2112	715607	CHEMBL1291445	Inhibition of human ERG	Homo sapiens			=	11	uM	11000	nM	IC50		IC50		=	4.96	InChI=1S/C29H36F3N3O4/c1-3-39-25-18-35(23-11-13-28(38,14-12-23)21-9-7-19(2)8-10-21)17-24(25)34-26(36)16-33-27(37)20-5-4-6-22(15-20)29(30,31)32/h4-10,15,23-25,38H,3,11-14,16-18H2,1-2H3,(H,33,37)(H,34,36)/t23-,24-,25-,28-/m0/s1	CCO[C@H]1CN(C[C@@H]1NC(=O)CNC(=O)c2cccc(c2)C(F)(F)F)[C@@H]3CC[C@@](O)(CC3)c4ccc(C)cc4
742	461464	CHEMBL967819	Inhibition of human ERG channel	Homo sapiens			>	20	uM	20000	nM	IC50		IC50		>		InChI=1S/C20H19ClN2O3S/c1-3-20(24)18-12-19(14-4-6-15(21)7-5-14)23(13(18)2)16-8-10-17(11-9-16)27(22,25)26/h4-12H,3H2,1-2H3,(H2,22,25,26)	CCC(=O)c1cc(c2ccc(Cl)cc2)n(c1C)c3ccc(cc3)S(=O)(=O)N
