	molregno	assay_chembl_id	description	assay_organism	assay_tissue	assay_cell_type	standard_relation	published_value	published_units	standard_value	standard_units	standard_type	activity_comment	published_type	data_validity_comment	published_relation	pchembl_value	standard_inchi	canonical_smiles
1881	632358	CHEMBL1120514	Displacement of [3H]dofetilide from human ERG	Homo sapiens			=	9640	nM	9640	nM	IC50		IC50		=	5.02	InChI=1S/C19H20F4N2O/c20-16-7-5-14(6-8-16)17(25-11-9-24-10-12-25)13-15-3-1-2-4-18(15)26-19(21,22)23/h1-8,17,24H,9-13H2	Fc1ccc(cc1)C(Cc2ccccc2OC(F)(F)F)N3CCNCC3
6723	2069958	CHEMBL3767785	Inhibition of human ERG using tracer red fluorescent probe	Homo sapiens			>	11.1	uM	11100	nM	IC50		IC50		>		InChI=1S/C30H26F3N5O3.ClH/c1-38-25(8-11-35-38)19-12-20(14-21(13-19)30(31,32)33)29(40)36-22-4-2-17-3-5-23(16-18(17)15-22)41-26-9-10-34-28-24(26)6-7-27(39)37-28;/h3,5,8-14,16,22H,2,4,6-7,15H2,1H3,(H,36,40)(H,34,37,39);1H/t22-;/m1./s1	Cl.Cn1nccc1c2cc(cc(c2)C(F)(F)F)C(=O)N[C@@H]3CCc4ccc(Oc5ccnc6NC(=O)CCc56)cc4C3
5127	1624308	CHEMBL3132256	Inhibition of human ERG expressed in CHOK1 cells by electrophysiological analysis	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C20H36N4O2/c1-17(2)21-9-11-23(12-10-21)19(25)24-15-20(16-24)5-7-22(8-6-20)18-3-13-26-14-4-18/h17-18H,3-16H2,1-2H3	CC(C)N1CCN(CC1)C(=O)N2CC3(CCN(CC3)C4CCOCC4)C2
5497	1578383	CHEMBL3385491	Inhibition of human ERG channel by patch-clamp assay	Homo sapiens			=	34	uM	34000	nM	IC50		IC50		=	4.47	InChI=1S/C22H25N5O3/c1-21(2,3)27-13-18-19(25-27)17(28)11-22(30-18)6-8-26(9-7-22)20(29)14-4-5-16-15(10-14)12-23-24-16/h4-5,10,12-13H,6-9,11H2,1-3H3,(H,23,24)	CC(C)(C)n1cc2OC3(CCN(CC3)C(=O)c4ccc5[nH]ncc5c4)CC(=O)c2n1
107	343030	CHEMBL859790	Inhibitory activity against hERG by patch-clamp assay	Homo sapiens			=	20	uM	20000	nM	IC50		IC50		=	4.70	InChI=1S/C20H21FN4O4S/c1-12-9-14-15(24-12)5-6-16(18(14)21)29-20-19-13(2)17(10-25(19)23-11-22-20)28-7-4-8-30(3,26)27/h5-6,9-11,24H,4,7-8H2,1-3H3	Cc1cc2c(F)c(Oc3ncnn4cc(OCCCS(=O)(=O)C)c(C)c34)ccc2[nH]1
3751	1359536	CHEMBL2072739	Inhibition of human ERG by patch clamp assay	Homo sapiens			=	3	uM	3000	nM	IC50		IC50		=	5.52	InChI=1S/C18H13ClFN3O2/c19-13-3-1-2-11(8-13)17-21-18(25-22-17)12-9-16(24)23(10-12)15-6-4-14(20)5-7-15/h1-8,12H,9-10H2	Fc1ccc(cc1)N2CC(CC2=O)c3onc(n3)c4cccc(Cl)c4
1011	93995	CHEMBL1011678	Inhibition of human ERG expressed in HEK293 cells by whole cell patch clamp method	Homo sapiens		HEK293	=	4.8	uM	4800	nM	IC50		IC50		=	5.32	InChI=1S/C21H25ClFN3O3/c1-2-28-20-10-19(24)18(22)9-17(20)21(27)25-11-16-13-26(7-8-29-16)12-14-3-5-15(23)6-4-14/h3-6,9-10,16H,2,7-8,11-13,24H2,1H3,(H,25,27)	CCOc1cc(N)c(Cl)cc1C(=O)NCC2CN(Cc3ccc(F)cc3)CCO2
5179	1727518	CHEMBL3226599	Displacement of [3H]dofetilide from human ERG expressed in CHO cells after 30 mins by FluxOR thallium assay	Homo sapiens			=	0.174	uM	174	nM	IC50		IC50		=	6.76	InChI=1S/C23H22F3N5/c1-30-5-7-31(8-6-30)19-12-20-21(28-14-17-4-2-3-16(9-17)13-27)10-18(23(24,25)26)11-22(20)29-15-19/h2-4,9-12,15,28H,5-8,14H2,1H3	CN1CCN(CC1)c2cnc3cc(cc(NCc4cccc(c4)C#N)c3c2)C(F)(F)F
2266	1137517	CHEMBL1764797	Displacement of [3H]-dofetilide from human ERG expressed in human HEK293 cells after 90 mins by scintillation counting	Homo sapiens		HEK293	=	0.12	uM	120	nM	IC50		IC50		=	6.92	InChI=1S/C26H33ClN2O3/c1-31-24-7-5-20(6-8-24)25-18-29(12-9-19-10-13-32-14-11-19)17-21(25)15-26(30)28-23-4-2-3-22(27)16-23/h2-8,16,19,21,25H,9-15,17-18H2,1H3,(H,28,30)/t21-,25+/m0/s1	COc1ccc(cc1)[C@H]2CN(CCC3CCOCC3)C[C@@H]2CC(=O)Nc4cccc(Cl)c4
1591	615595	CHEMBL1101904	Displacement of [3H]dofetilide from human ERG expressed in HEK293 cells	Homo sapiens		HEK293	=	0.16	uM	160	nM	IC50		IC50		=	6.80	InChI=1S/C20H21F3N4/c21-20(22,23)16-7-4-6-15(12-16)18-13-17(25-19(14-24)26-18)8-5-11-27-9-2-1-3-10-27/h4,6-7,12-13H,1-3,5,8-11H2	FC(F)(F)c1cccc(c1)c2cc(CCCN3CCCCC3)nc(n2)C#N
2766	403099	CHEMBL1827362	Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	Homo sapiens			=	40000	nM	40000	nM	IC50		IC50		=	4.40	InChI=1S/C25H26N4/c1-17-5-4-13-29(17)14-11-19-7-9-23-20(15-19)8-10-24(28-23)22-16-21-6-3-12-26-25(21)27-18(22)2/h3,6-10,12,15-17H,4-5,11,13-14H2,1-2H3/t17-/m1/s1	C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cc5cccnc5nc4C
6307	1960508	CHEMBL3611641	Binding affinity to human ERG expressed in HEK cells by MK-499 radioligand displacement assay	Homo sapiens			=	9	uM	9000	nM	IC50		IC50		=	5.05	InChI=1S/C30H34N6O2/c1-21-17-34(20-31-21)27-14-13-24(16-29(27)38-2)25-19-36(33-32-25)28-15-12-23-10-6-7-11-26(23)35(30(28)37)18-22-8-4-3-5-9-22/h3-5,8-9,13-14,16-17,19-20,23,26,28H,6-7,10-12,15,18H2,1-2H3/t23-,26+,28?/m0/s1	COc1cc(ccc1n2cnc(C)c2)c3cn(nn3)C4CC[C@@H]5CCCC[C@H]5N(Cc6ccccc6)C4=O
6371	1961629	CHEMBL3615683	Displacement of [35S]-MK499 from human ERG expressed in HEK293 cells	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C24H28N4O4/c1-15-9-17(10-25)11-26-23(15)22(30)13-28-7-5-27(6-8-28)12-21(29)18-3-4-19-20(16(18)2)14-32-24(19)31/h3-4,9,11,21-22,29-30H,5-8,12-14H2,1-2H3/t21-,22?/m0/s1	Cc1cc(cnc1C(O)CN2CCN(C[C@H](O)c3ccc4C(=O)OCc4c3C)CC2)C#N
1952	689476	CHEMBL1227232	Inhibition of human ERG at holding potential of -80 mV to +40 mV	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C24H20BrCl2N7S/c1-24(2,3)23-31-30-22(35-23)20-17(11-33-13-28-12-29-33)21(14-4-6-15(25)7-5-14)34(32-20)19-9-8-16(26)10-18(19)27/h4-10,12-13H,11H2,1-3H3	CC(C)(C)c1nnc(s1)c2nn(c3ccc(Cl)cc3Cl)c(c2Cn4cncn4)c5ccc(Br)cc5
778	460086	CHEMBL1022018	Inhibition of human ERG by patch-clamp technique	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C19H24F2N6O/c20-19(21)3-5-27(13-19)18(28)16-10-15(12-24-16)25-6-8-26(9-7-25)17-14(11-22)2-1-4-23-17/h1-2,4,15-16,24H,3,5-10,12-13H2/t15-,16-/m0/s1	FC1(F)CCN(C1)C(=O)[C@@H]2C[C@@H](CN2)N3CCN(CC3)c4ncccc4C#N
1683	620955	CHEMBL1115186	Inhibition of human ERG by patch clamp assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C19H23N3/c1-14-19(21-10-9-20-14)13-18-16(8-11-22(2)3)12-15-6-4-5-7-17(15)18/h4-7,9-10H,8,11-13H2,1-3H3	CN(C)CCC1=C(Cc2nccnc2C)c3ccccc3C1
4832	1580171	CHEMBL2429418	Inhibition of human ERG channel	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C20H21F3N4O/c21-14-5-16(23)15(22)4-13(14)19-17(24)3-12(9-28-19)27-7-11-6-25-20(10-1-2-10)26-18(11)8-27/h4-6,10,12,17,19H,1-3,7-9,24H2/t12-,17+,19-/m1/s1	N[C@H]1C[C@H](CO[C@@H]1c2cc(F)c(F)cc2F)N3Cc4cnc(nc4C3)C5CC5
2109	716828	CHEMBL1291445	Inhibition of human ERG	Homo sapiens			<	1	uM	1000	nM	IC50		IC50		<		InChI=1S/C26H30F3N3O3/c27-26(28,29)20-8-4-7-19(13-20)25(35)30-14-24(34)31-22-15-32(16-23(22)33)21-11-9-18(10-12-21)17-5-2-1-3-6-17/h1-8,13,18,21-23,33H,9-12,14-16H2,(H,30,35)(H,31,34)/t18-,21+,22-,23-/m0/s1	O[C@H]1CN(C[C@@H]1NC(=O)CNC(=O)c2cccc(c2)C(F)(F)F)[C@@H]3CC[C@@H](CC3)c4ccccc4
1547	600053	CHEMBL1073582	Inhibition of human ERG	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C25H19NO7S/c1-33-25(30)18-13-11-16(12-14-18)20(27)15-26-22(23(28)17-7-3-2-4-8-17)24(29)19-9-5-6-10-21(19)34(26,31)32/h2-14,29H,15H2,1H3	COC(=O)c1ccc(cc1)C(=O)CN2C(=C(O)c3ccccc3S2(=O)=O)C(=O)c4ccccc4
2949	1178768	CHEMBL1837909	Displacement of [3H]-astemizole from human ERG in HEK293 cells after 1 hrs by scintillation counting	Homo sapiens		HEK293	=	7.6	uM	7600	nM	IC50		IC50		=	5.12	InChI=1S/C24H32F3N5O3/c1-3-32-20-10-7-16(24(25,26)27)11-19(20)22(30-32)28-12-21(33)29-17-13-31(14-17)18-8-5-15(6-9-18)23(34)35-4-2/h7,10-11,15,17-18H,3-6,8-9,12-14H2,1-2H3,(H,28,30)(H,29,33)/t15-,18+	CCOC(=O)[C@@H]1CC[C@@H](CC1)N2CC(C2)NC(=O)CNc3nn(CC)c4ccc(cc34)C(F)(F)F
5742	1835376	CHEMBL3412836	Inhibition of human ERG channel	Homo sapiens			=	2.1	uM	2100	nM	IC50		IC50		=	5.68	InChI=1S/C35H36FN5O5/c1-3-46-33-22(11-16-29(42)43)10-15-28(38-33)39-34(45)35(17-6-18-35)40-32(44)23-9-13-25-27(19-23)41(2)31(26-14-12-24(36)20-37-26)30(25)21-7-4-5-8-21/h9-16,19-21H,3-8,17-18H2,1-2H3,(H,40,44)(H,42,43)(H,38,39,45)/b16-11+	CCOc1nc(NC(=O)C2(CCC2)NC(=O)c3ccc4c(C5CCCC5)c(c6ccc(F)cn6)n(C)c4c3)ccc1\C=C\C(=O)O
4595	1523287	CHEMBL2342727	Inhibition of human ERG	Homo sapiens			=	13	uM	13000	nM	IC50		IC50		=	4.89	InChI=1S/C19H23BrN2O/c1-22-9-7-19(8-10-22,17-5-3-2-4-6-17)15-23-14-16-11-18(20)13-21-12-16/h2-6,11-13H,7-10,14-15H2,1H3	CN1CCC(COCc2cncc(Br)c2)(CC1)c3ccccc3
4217	1447387	CHEMBL2210904	Inhibition of dofetilide binding to human ERG by patch clamp assay	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C21H22N4O3S/c1-14(26)25-13-15-11-16(25)12-24(15)9-10-27-17-4-6-18(7-5-17)28-21-23-20-19(29-21)3-2-8-22-20/h2-8,15-16H,9-13H2,1H3	CC(=O)N1CC2CC1CN2CCOc3ccc(Oc4nc5ncccc5s4)cc3
6239	1958180	CHEMBL3607541	Inhibition of human ERG assessed as reduction in MK499 competitive binding	Homo sapiens			=	8	uM	8000	nM	IC50		IC50		=	5.10	InChI=1S/C29H35FN6O4/c30-21-16-32-22-4-6-25(38-14-2-1-13-31)36-26(22)20(21)7-8-29-11-9-28(10-12-29,18-40-29)33-15-19-3-5-23-27(34-19)35-24(37)17-39-23/h3-6,16,33H,1-2,7-15,17-18,31H2,(H,34,35,37)	NCCCCOc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1
3705	1355079	CHEMBL2060137	Inhibition of human ERG expressed in CHO cells after 30 mins by Rb+ flux assay	Homo sapiens		CHO	>	50	uM	50000	nM	IC50		IC50		>		InChI=1S/C23H27N5O2/c29-22-7-6-17-8-11-24-16-21(17)27(22)13-3-12-26-14-9-18(10-15-26)28-20-5-2-1-4-19(20)25-23(28)30/h1-2,4-5,8,11,16,18H,3,6-7,9-10,12-15H2,(H,25,30)	O=C1CCc2ccncc2N1CCCN3CCC(CC3)N4C(=O)Nc5ccccc45
6521	2036616	CHEMBL3705667	BindingDB_Patents: Inhibition Assay. The hERG potassium current was measured in a hERG-stably-expressing Chinese hamster ovary K1 (CHO) cells. The experiments were performed using an automated planar patch-clamp system QPatch HTX (Sophion Bioscience A/S). The application of pressure for forming gigaseals and whole-cell patch clamp configuration were established using the QPatch assay software. Patch-clamp experiments were performed in voltage-clamp mode and whole-cell currents were recorded. The following stimulation protocol was applied to investigate the effects of compounds on hERG potassium channel.The membrane potential was held at -80 mV and repetitively (every 15 seconds) depolarized to +20 mV for 4800 milliseconds after the pulse to -50 mV for 20 milliseconds served to define the baseline, followed by repolarizing step to -50 mV for 5000 milliseconds to evaluate of the tail current amplitude. Experiments were conducted at room temperature.	Homo sapiens			>	10000	nM	10000	nM	IC50		IC50		>		InChI=1S/C19H20N4O3/c1-2-16-18(8-24-9-18)19(10-25-17(20)23-19)14-5-12(3-4-15(14)26-16)13-6-21-11-22-7-13/h3-7,11,16H,2,8-10H2,1H3,(H2,20,23)	CCC1Oc2ccc(cc2C3(COC(=N3)N)C14COC4)c5cncnc5
1242	556960	CHEMBL1063190	Inhibition of human ERG expressed in CHO cells by patch clamp assay	Homo sapiens		CHO	>	31.6	uM	31600	nM	IC50		IC50		>		InChI=1S/C31H29ClF4N4O2/c32-27-16-23(17-37-30(27)42)29(22-1-5-25(33)6-2-22)38-28(41)15-20-9-12-39(13-10-20)18-21-11-14-40(19-21)26-7-3-24(4-8-26)31(34,35)36/h1-8,11,14,16-17,19-20,29H,9-10,12-13,15,18H2,(H,37,42)(H,38,41)	Fc1ccc(cc1)C(NC(=O)CC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2)C5=CNC(=O)C(=C5)Cl
5180	1727520	CHEMBL3226599	Displacement of [3H]dofetilide from human ERG expressed in CHO cells after 30 mins by FluxOR thallium assay	Homo sapiens			=	93.6	uM	93600	nM	IC50		IC50		=	4.03	InChI=1S/C24H25F3N4O/c1-16(32)18-5-3-4-17(10-18)14-28-22-11-19(24(25,26)27)12-23-21(22)13-20(15-29-23)31-8-6-30(2)7-9-31/h3-5,10-13,15,28H,6-9,14H2,1-2H3	CN1CCN(CC1)c2cnc3cc(cc(NCc4cccc(c4)C(=O)C)c3c2)C(F)(F)F
690	448995	CHEMBL952419	Antagonist activity at human ERG by voltage-clamp electrophysiology assay	Homo sapiens			=	2.9	uM	2900	nM	IC50		IC50		=	5.54	InChI=1S/C21H29Cl2FN2O2/c1-20(2)12-15(3-8-28-20)13-26-6-4-21(24,5-7-26)14-25-19(27)16-9-17(22)11-18(23)10-16/h9-11,15H,3-8,12-14H2,1-2H3,(H,25,27)/t15-/m0/s1	CC1(C)C[C@@H](CN2CCC(F)(CNC(=O)c3cc(Cl)cc(Cl)c3)CC2)CCO1
1521	566440	CHEMBL1072651	Inhibition of human ERG by patch clamp technique	Homo sapiens			=	0.78	uM	780	nM	IC50		IC50		=	6.11	InChI=1S/C20H19ClF3N3/c1-26-9-8-17(13-26)27(16-7-6-14(11-25)19(21)10-16)12-15-4-2-3-5-18(15)20(22,23)24/h2-7,10,17H,8-9,12-13H2,1H3/t17-/m0/s1	CN1CC[C@@H](C1)N(Cc2ccccc2C(F)(F)F)c3ccc(C#N)c(Cl)c3
6139	1608358	CHEMBL3591518	Inhibition of human Kv11.1 expressed in HEK293 cells assessed as inhibition of channel tail current at holding potential -80 mV by whole cell voltage clamp assay	Homo sapiens			=	182	nM	182	nM	IC50		IC50		=	6.74	InChI=1S/C25H33N/c1-3-5-6-7-14-21-26(4-2)22-15-20-25(23-16-10-8-11-17-23)24-18-12-9-13-19-24/h8-13,16-19,25H,3-7,14,21-22H2,1-2H3	CCCCCCCN(CC)CC#CC(c1ccccc1)c2ccccc2
2185	1064184	CHEMBL1657555	Inhibition of human ERG by patch-clamp method	Homo sapiens			=	17	uM	17000	nM	IC50		IC50		=	4.77	InChI=1S/C26H22FNO3/c27-23-12-19(14-28-15-21(16-28)26(29)30)6-8-22(23)25-13-20-11-18(7-9-24(20)31-25)10-17-4-2-1-3-5-17/h1-9,11-13,21H,10,14-16H2,(H,29,30)	OC(=O)C1CN(Cc2ccc(c(F)c2)c3oc4ccc(Cc5ccccc5)cc4c3)C1
1814	496967	CHEMBL1105740	Displacement of [35S]MK499 from human ERG expressed in HEK293 cells	Homo sapiens		HEK293	=	0.67	uM	670	nM	IC50		IC50		=	6.17	InChI=1S/C25H29N3O4S/c1-33(30,31)27-20-5-7-24-22(14-20)23(29)15-25(32-24)8-10-28(11-9-25)21-6-4-18-12-17(16-26)2-3-19(18)13-21/h2-3,5,7,12,14,21,23,27,29H,4,6,8-11,13,15H2,1H3/t21-,23-/m1/s1	CS(=O)(=O)Nc1ccc2OC3(CCN(CC3)[C@@H]4CCc5cc(ccc5C4)C#N)C[C@@H](O)c2c1
415	414585	CHEMBL940929	Displacement of [3H]bufuralol from hERG channel expressed in HEK293 cells	Homo sapiens		HEK293	=	3.1	uM	3100	nM	IC50		IC50		=	5.51	InChI=1S/C23H28FN3O3/c1-15(21(28)16-3-8-20-17(13-16)14-26(2)22(29)25-20)27-11-9-23(30,10-12-27)18-4-6-19(24)7-5-18/h3-8,13,15,21,28,30H,9-12,14H2,1-2H3,(H,25,29)	CC(C(O)c1ccc2NC(=O)N(C)Cc2c1)N3CCC(O)(CC3)c4ccc(F)cc4
2965	1178687	CHEMBL1837909	Displacement of [3H]-astemizole from human ERG in HEK293 cells after 1 hrs by scintillation counting	Homo sapiens		HEK293	=	25	uM	25000	nM	IC50		IC50		=	4.60	InChI=1S/C21H26F3N5O3/c1-28-17-7-4-13(21(22,23)24)8-16(17)19(27-28)25-9-18(30)26-14-10-29(11-14)15-5-2-12(3-6-15)20(31)32/h4,7-8,12,14-15H,2-3,5-6,9-11H2,1H3,(H,25,27)(H,26,30)(H,31,32)/t12-,15+	Cn1nc(NCC(=O)NC2CN(C2)[C@@H]3CC[C@@H](CC3)C(=O)O)c4cc(ccc14)C(F)(F)F
3885	1424830	CHEMBL2160981	Displacement of [3H]astemizole from human ERG potassium channel	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C29H30N6O2/c30-18-24-19-32-28(33-24)29(37)34-26-10-9-22(16-25(26)21-6-2-1-3-7-21)20-11-14-35(15-12-20)27(36)17-23-8-4-5-13-31-23/h4-6,8-10,13,16,19-20H,1-3,7,11-12,14-15,17H2,(H,32,33)(H,34,37)	O=C(Cc1ccccn1)N2CCC(CC2)c3ccc(NC(=O)c4nc(c[nH]4)C#N)c(c3)C5=CCCCC5
3411	1337344	CHEMBL2026493	Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells after 45 mins by scintillation counting method	Homo sapiens		HEK293	>	100	uM	100000	nM	IC50		IC50		>		InChI=1S/C25H33N3O6S/c1-2-33-24(29)20-14-17-28(18-15-20)16-6-7-19-34-22-10-12-23(13-11-22)35(31,32)27-25(30)26-21-8-4-3-5-9-21/h3-5,8-13,20H,2,6-7,14-19H2,1H3,(H2,26,27,30)	CCOC(=O)C1CCN(CCCCOc2ccc(cc2)S(=O)(=O)NC(=O)Nc3ccccc3)CC1
5276	1731679	CHEMBL3243551	Inhibition of human ERG by FLIPR assay	Homo sapiens			>	80	uM	80000	nM	IC50		IC50		>		InChI=1S/C23H33F3N4O4S/c1-14(2)29(3)16-8-9-19(15(12-16)13-35(4,33)34)30-11-10-18(22(30)32)28-21(31)17-6-5-7-20(27-17)23(24,25)26/h5-7,14-16,18-19H,8-13H2,1-4H3,(H,28,31)/t15-,16+,18-,19-/m0/s1	CC(C)N(C)[C@@H]1CC[C@@H]([C@H](CS(=O)(=O)C)C1)N2CC[C@H](NC(=O)c3cccc(n3)C(F)(F)F)C2=O
5262	1736259	CHEMBL3240534	Binding affinity to human ERG	Homo sapiens			=	0.92	uM	920	nM	IC50		IC50		=	6.04	InChI=1S/C29H39N9O/c1-19-4-6-22(7-5-19)38-25-17-30-13-10-23(25)24-16-31-29(33-28(24)38)32-26-8-9-27(35-34-26)37-14-11-21(12-15-37)36(3)18-20(2)39/h8-10,13,16-17,19-22,39H,4-7,11-12,14-15,18H2,1-3H3,(H,31,32,33,34)/t19-,20-,22-/m1/s1	C[C@@H](O)CN(C)C1CCN(CC1)c2ccc(Nc3ncc4c5ccncc5n([C@@H]6CC[C@@H](C)CC6)c4n3)nn2
6662	1623461	CHEMBL3762781	Inhibition of human ERG by FLIPR assay	Homo sapiens			=	26	uM	26000	nM	IC50		IC50		=	4.59	InChI=1S/C36H45N5O5S/c1-38(2)47(44,45)37-34(42)23-10-14-28-31(16-23)40-21-36(35(43)41-24-11-12-25(41)20-39(3)19-24)18-30(36)29-17-26(46-4)13-15-27(29)33(40)32(28)22-8-6-5-7-9-22/h10,13-17,22,24-25,30H,5-9,11-12,18-21H2,1-4H3,(H,37,42)/t24?,25?,30-,36-/m0/s1	COc1ccc2c(c1)[C@@H]3C[C@@]3(Cn4c2c(C5CCCCC5)c6ccc(cc46)C(=O)NS(=O)(=O)N(C)C)C(=O)N7C8CCC7CN(C)C8
6615	2056781	CHEMBL3750698	Inhibition of human ERG by IKr binding assay	Homo sapiens			=	17	uM	17000	nM	IC50		IC50		=	4.77	InChI=1S/C26H30N6O2/c1-31-29-25(28-30-31)23-20-14-32(15-21(20)23)26(34)18-9-7-16(8-10-18)13-19-11-12-22(27-19)24(33)17-5-3-2-4-6-17/h2-10,19-24,27,33H,11-15H2,1H3/t19-,20-,21+,22+,23+,24+/m0/s1	Cn1nnc(n1)[C@H]2[C@@H]3CN(C[C@H]23)C(=O)c4ccc(C[C@@H]5CC[C@@H](N5)[C@H](O)c6ccccc6)cc4
6501	2036595	CHEMBL3705667	BindingDB_Patents: Inhibition Assay. The hERG potassium current was measured in a hERG-stably-expressing Chinese hamster ovary K1 (CHO) cells. The experiments were performed using an automated planar patch-clamp system QPatch HTX (Sophion Bioscience A/S). The application of pressure for forming gigaseals and whole-cell patch clamp configuration were established using the QPatch assay software. Patch-clamp experiments were performed in voltage-clamp mode and whole-cell currents were recorded. The following stimulation protocol was applied to investigate the effects of compounds on hERG potassium channel.The membrane potential was held at -80 mV and repetitively (every 15 seconds) depolarized to +20 mV for 4800 milliseconds after the pulse to -50 mV for 20 milliseconds served to define the baseline, followed by repolarizing step to -50 mV for 5000 milliseconds to evaluate of the tail current amplitude. Experiments were conducted at room temperature.	Homo sapiens			=	4430	nM	4430	nM	IC50		IC50		=	5.35	InChI=1S/C20H17ClN4O2/c21-15-8-24-17-13(15)5-12(7-23-17)11-1-2-16-14(6-11)20(10-27-18(22)25-20)19(3-4-19)9-26-16/h1-2,5-8H,3-4,9-10H2,(H2,22,25)(H,23,24)	NC1=NC2(CO1)c3cc(ccc3OCC24CC4)c5cnc6[nH]cc(Cl)c6c5
3723	1355953	CHEMBL2065451	Inhibition of human Erg	Homo sapiens			>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C19H16N8O/c1-11(28)23-15-3-2-12-9-21-26(16(12)6-15)18-7-17(24-14-4-5-14)27-19(25-18)13(8-20)10-22-27/h2-3,6-7,9-10,14,24H,4-5H2,1H3,(H,23,28)	CC(=O)Nc1ccc2cnn(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1
3663	1350305	CHEMBL2051179	Inhibition of human ERG expressed in HEK cells by patch clamp assay	Homo sapiens			=	2790	nM	2790	nM	IC50		IC50		=	5.55	InChI=1S/C23H25N/c1-4-10-20(11-5-1)16-18-24-19-17-23(21-12-6-2-7-13-21)22-14-8-3-9-15-22/h1-15,23-24H,16-19H2	C(CC(c1ccccc1)c2ccccc2)NCCc3ccccc3
6012	1843191	CHEMBL3428450	Inhibition of human ERG expressed in CHO cells measured over 5 mins by patch clamp assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C26H27FN4O4S/c27-17-11-29-18-1-2-21(32)31-14-26(33,22(17)23(18)31)13-25-5-3-24(4-6-25,15-35-25)30-10-16-9-20-19(12-28-16)34-7-8-36-20/h1-2,9,11-12,30,33H,3-8,10,13-15H2/t24?,25?,26-/m0/s1	O[C@@]1(CC23CCC(CC2)(CO3)NCc4cc5SCCOc5cn4)CN6C(=O)C=Cc7ncc(F)c1c67
1766	627167	CHEMBL1105770	Inhibition of human ERG by patch clamp assay	Homo sapiens			=	3	uM	3000	nM	IC50		IC50		=	5.52	InChI=1S/C20H28FN3O2/c21-15-4-1-7-17(12-15)26-18-13-19(22-14-18)20(25)24-9-3-8-23(10-11-24)16-5-2-6-16/h1,4,7,12,16,18-19,22H,2-3,5-6,8-11,13-14H2/t18-,19+/m0/s1	Fc1cccc(O[C@@H]2CN[C@H](C2)C(=O)N3CCCN(CC3)C4CCC4)c1
6949	152611	CHEMBL3807184	Inhibition of human ERG expressed in cell membranes after 4 hrs by fluorescence polarization assay	Homo sapiens			=	70	nM	70	nM	IC50		IC50		=	7.16	InChI=1S/C21H27N3O3S/c1-16-4-3-5-19(22-16)12-15-24-13-10-18(11-14-24)21(25)17-6-8-20(9-7-17)23-28(2,26)27/h3-9,18,23H,10-15H2,1-2H3	Cc1cccc(CCN2CCC(CC2)C(=O)c3ccc(NS(=O)(=O)C)cc3)n1
3896	1427635	CHEMBL2168044	Inhibition of human recombinant hERG expressed in CHO cells by automated patch clamp assay	Homo sapiens		CHO	=	10.8	uM	10800	nM	IC50		IC50		=	4.97	InChI=1S/C24H31ClN6O3S/c1-16-12-19(13-26)28-22(25)21(16)23(32)27-8-4-17(2)30-9-5-20(6-10-30)31(24(33)29-34-3)14-18-7-11-35-15-18/h7,11-12,15,17,20H,4-6,8-10,14H2,1-3H3,(H,27,32)(H,29,33)/t17-/m1/s1	CONC(=O)N(Cc1ccsc1)C2CCN(CC2)[C@H](C)CCNC(=O)c3c(C)cc(nc3Cl)C#N
772	480631	CHEMBL1014963	Displacement of [35S]MK499 from human ERG expressed in HEK293 cells	Homo sapiens		HEK293	=	20000	nM	20000	nM	IC50		IC50		=	4.70	InChI=1S/C22H31ClN4O2/c1-4-26-9-11-27(12-10-26)18-14-17-16(13-15(18)23)24-20(25-17)19(28)21(2)5-7-22(3,29)8-6-21/h13-14,29H,4-12H2,1-3H3,(H,24,25)/t21-,22-	CCN1CCN(CC1)c2cc3[nH]c(nc3cc2Cl)C(=O)[C@@]4(C)CC[C@](C)(O)CC4
